camara,departamento,duracion_segundos,fecha_fin,fecha_ini,id,id_legislador,lema,sublema,titular
Cámara de Senadores,,86340.0,2018-10-17 23:59:00,2018-10-17 00:00:00,5398,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Otheguy Vega, Marcos Javier"
Cámara de Senadores,,86340.0,2018-11-07 23:59:00,2018-11-07 00:00:00,5399,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340.0,2018-11-14 23:59:00,2018-11-12 00:00:00,5400,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340.0,2018-12-06 23:59:00,2018-12-04 00:00:00,5401,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340.0,2018-12-13 23:59:00,2018-12-13 00:00:00,5402,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340.0,2019-02-26 23:59:00,2019-02-26 00:00:00,5403,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Carballo Da Costa, Felipe"
Cámara de Senadores,,86340.0,2019-03-12 23:59:00,2019-03-12 00:00:00,5404,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,61200.0,2019-04-03 17:00:00,2019-04-02 00:00:00,5405,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,39600.0,2019-04-09 11:00:00,2019-04-09 00:00:00,5406,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,61200.0,2019-04-10 17:00:00,2019-04-10 00:00:00,5407,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,57600.0,2019-05-08 16:00:00,2019-05-07 00:00:00,5408,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,50400.0,2019-05-13 14:00:00,2019-05-13 00:00:00,5409,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340.0,2019-05-16 23:59:00,2019-05-14 00:00:00,5410,9913,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,
Cámara de Senadores,,86340.0,2018-04-12 23:59:00,2018-04-11 00:00:00,5411,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-04-19 23:59:00,2018-04-18 00:00:00,5412,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-05-25 23:59:00,2018-05-23 00:00:00,5413,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-06-07 23:59:00,2018-06-07 00:00:00,5414,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-06-29 23:59:00,2018-06-25 00:00:00,5415,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Michelini, Rafael"
Cámara de Senadores,,86340.0,2018-08-09 23:59:00,2018-08-09 00:00:00,5416,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-09-24 23:59:00,2018-09-24 00:00:00,5417,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-09-30 23:59:00,2018-09-25 00:00:00,5418,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-10-11 23:59:00,2018-10-09 00:00:00,5419,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-12-01 23:59:00,2018-11-28 00:00:00,5420,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-12-05 23:59:00,2018-12-04 00:00:00,5421,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2018-12-11 23:59:00,2018-12-11 00:00:00,5422,759,PARTIDO FRENTE AMPLIO,FRENTE LIBER SEREGNI,"Pintado, Enrique"
Cámara de Senadores,,,,2019-03-01 00:00:00,5423,759,PARTIDO FRENTE AMPLIO,,"Pintado, Enrique"
Cámara de Senadores,,86340.0,2016-08-04 23:59:00,2016-08-04 00:00:00,5424,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2016-09-09 23:59:00,2016-09-08 00:00:00,5425,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2016-09-16 23:59:00,2016-09-13 00:00:00,5426,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2016-10-14 23:59:00,2016-10-10 00:00:00,5427,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2016-11-15 23:59:00,2016-11-03 00:00:00,5428,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2016-11-30 23:59:00,2016-11-16 00:00:00,5429,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2016-12-01 23:59:00,2016-12-01 00:00:00,5430,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2016-12-08 23:59:00,2016-12-06 00:00:00,5431,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2016-12-14 23:59:00,2016-12-14 00:00:00,5432,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2017-04-26 23:59:00,2017-04-26 00:00:00,5433,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2017-05-09 23:59:00,2017-05-09 00:00:00,5434,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Topolansky, Lucía"
Cámara de Senadores,,86340.0,2017-06-07 23:59:00,2017-06-06 00:00:00,5435,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2017-06-15 23:59:00,2017-06-14 00:00:00,5436,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,86340.0,2017-07-13 23:59:00,2017-07-04 00:00:00,5437,8267,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Mujica, José"
Cámara de Senadores,,,,2018-08-14 00:00:00,5438,8267,PARTIDO FRENTE AMPLIO,,"Mujica, José"
Cámara de Senadores,,41400.0,2017-09-20 11:30:00,2017-09-16 00:00:00,5439,9900,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Topolansky, Lucía"
Cámara de Senadores,,86340.0,2016-10-27 23:59:00,2016-10-27 00:00:00,5440,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Otheguy Vega, Marcos Javier"
Cámara de Senadores,,54300.0,2016-10-28 15:05:00,2016-10-28 00:00:00,5441,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Otheguy Vega, Marcos Javier"
Cámara de Senadores,,86340.0,2016-11-15 23:59:00,2016-11-15 00:00:00,5442,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340.0,2016-11-23 23:59:00,2016-11-23 00:00:00,5443,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"Otheguy Vega, Marcos Javier"
Cámara de Senadores,,86340.0,2017-03-27 23:59:00,2017-03-20 00:00:00,5444,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340.0,2017-06-08 23:59:00,2017-06-07 00:00:00,5445,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340.0,2017-06-29 23:59:00,2017-06-29 00:00:00,5446,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,57720.0,2017-07-12 16:02:00,2017-07-12 00:00:00,5447,7604,PARTIDO FRENTE AMPLIO,MAS FRENTE AMPLIO PARA MAS DESARROLLO CON IGUALDAD,"De León, Leonardo"
Cámara de Senadores,,86340.0,2017-04-06 23:59:00,2017-04-06 00:00:00,5448,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340.0,2017-06-21 23:59:00,2017-06-21 00:00:00,5449,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2017-06-29 23:59:00,2017-06-29 00:00:00,5450,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2017-07-04 23:59:00,2017-07-04 00:00:00,5451,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2017-07-05 23:59:00,2017-07-05 00:00:00,5452,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2017-07-06 23:59:00,2017-07-06 00:00:00,5453,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340.0,2017-08-15 23:59:00,2017-08-15 00:00:00,5454,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340.0,2017-10-17 23:59:00,2017-10-17 00:00:00,5455,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340.0,2017-12-14 23:59:00,2017-12-14 00:00:00,5456,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2018-10-17 23:59:00,2018-10-17 00:00:00,5457,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2018-10-23 23:59:00,2018-10-23 00:00:00,5458,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2018-10-24 23:59:00,2018-10-24 00:00:00,5459,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2018-12-05 23:59:00,2018-12-05 00:00:00,5460,8584,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-10-29 23:59:00,2016-10-25 00:00:00,5461,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Coutinho Rodríguez, Germán"
Cámara de Representantes,SALTO,86340.0,2016-11-16 23:59:00,2016-11-16 00:00:00,5462,9964,,115,
Cámara de Senadores,,45000.0,2017-02-02 12:30:00,2017-02-02 00:00:00,5463,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340.0,2017-04-18 23:59:00,2017-04-18 00:00:00,5464,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340.0,2017-04-26 23:59:00,2017-04-25 00:00:00,5465,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340.0,2017-05-03 23:59:00,2017-05-02 00:00:00,5466,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340.0,2017-05-10 23:59:00,2017-05-08 00:00:00,5467,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340.0,2017-05-11 23:59:00,2017-05-11 00:00:00,5468,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340.0,2017-05-17 23:59:00,2017-05-15 00:00:00,5469,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340.0,2017-05-23 23:59:00,2017-05-23 00:00:00,5470,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Bordaberry Herrán, Juan Pedro"
Cámara de Senadores,,86340.0,2017-06-21 23:59:00,2017-06-21 00:00:00,5471,9964,PARTIDO COLORADO,VAMOS URUGUAY,"Coutinho Rodríguez, Germán"
Cámara de Senadores,,86340.0,2015-12-08 23:59:00,2015-12-08 00:00:00,5472,7740,PARTIDO NACIONAL,ALIANZA NACIONAL,"Moreira, Carlos"
Cámara de Senadores,,86340.0,2016-03-10 23:59:00,2016-03-08 00:00:00,5473,7740,PARTIDO NACIONAL,ALIANZA NACIONAL,"Besozzi, Guillermo"
Cámara de Senadores,,86340.0,2016-03-15 23:59:00,2016-03-15 00:00:00,5474,7740,PARTIDO NACIONAL,ALIANZA NACIONAL,"Besozzi, Guillermo"
Cámara de Senadores,,57600.0,2016-03-16 16:00:00,2016-03-16 00:00:00,5475,7740,PARTIDO NACIONAL,ALIANZA NACIONAL,"Besozzi, Guillermo"
Cámara de Senadores,,86340.0,2016-05-03 23:59:00,2016-05-03 00:00:00,5476,7740,PARTIDO NACIONAL,ALIANZA NACIONAL,"Besozzi, Guillermo"
Cámara de Senadores,,86340.0,2017-05-19 23:59:00,2017-05-04 00:00:00,5477,2873,PARTIDO NACIONAL,ALIANZA NACIONAL,"Botana, Sergio"
Cámara de Senadores,,86340.0,2017-07-05 23:59:00,2017-07-05 00:00:00,5478,2873,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2017-08-21 23:59:00,2017-08-14 00:00:00,5479,2873,PARTIDO NACIONAL,ALIANZA NACIONAL,"Camy Antognazza, Carlos Daniel"
Cámara de Senadores,,86340.0,2017-08-29 23:59:00,2017-08-22 00:00:00,5480,2873,PARTIDO NACIONAL,ALIANZA NACIONAL,"Camy Antognazza, Carlos Daniel"
Cámara de Senadores,,86340.0,2017-10-10 23:59:00,2017-10-10 00:00:00,5481,2873,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2016-12-15 23:59:00,2016-12-13 00:00:00,5482,9897,PARTIDO COLORADO,VAMOS URUGUAY,"Bianchi, Daniel"
Cámara de Senadores,,86340.0,2017-03-21 23:59:00,2017-03-21 00:00:00,5483,9897,PARTIDO COLORADO,VAMOS URUGUAY,"Bianchi, Daniel"
Cámara de Senadores,,86340.0,2017-04-07 23:59:00,2017-04-04 00:00:00,5484,9897,PARTIDO COLORADO,VAMOS URUGUAY,"Bianchi, Daniel"
Cámara de Senadores,,86340.0,2017-04-25 23:59:00,2017-04-18 00:00:00,5485,9897,PARTIDO COLORADO,VAMOS URUGUAY,"Bianchi, Daniel"
Cámara de Senadores,,86340.0,2017-05-11 23:59:00,2017-05-11 00:00:00,5486,9897,PARTIDO COLORADO,VAMOS URUGUAY,"Bianchi, Daniel"
Cámara de Senadores,,86340.0,2017-06-29 23:59:00,2017-06-29 00:00:00,5487,9897,PARTIDO COLORADO,VAMOS URUGUAY,"Bianchi, Daniel"
Cámara de Senadores,,86340.0,2017-07-26 23:59:00,2017-07-26 00:00:00,5488,9897,PARTIDO COLORADO,VAMOS URUGUAY,"Bianchi, Daniel"
Cámara de Senadores,,63900.0,2017-09-13 17:45:00,2017-09-13 00:00:00,5489,9897,PARTIDO COLORADO,VAMOS URUGUAY,"Bianchi, Daniel"
Cámara de Senadores,,86340.0,2019-05-02 23:59:00,2019-05-02 00:00:00,5490,8458,PARTIDO FRENTE AMPLIO,CASA GRANDE,"Moreira, Constanza"
Cámara de Senadores,,86340.0,2016-09-15 23:59:00,2016-09-15 00:00:00,5491,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Xavier, Mónica"
Cámara de Senadores,,86340.0,2016-09-20 23:59:00,2016-09-20 00:00:00,5492,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,86340.0,2016-09-21 23:59:00,2016-09-21 00:00:00,5493,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,86340.0,2016-10-27 23:59:00,2016-10-27 00:00:00,5494,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Xavier, Mónica"
Cámara de Senadores,,86340.0,2016-10-28 23:59:00,2016-10-28 00:00:00,5495,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Xavier, Mónica"
Cámara de Senadores,,86340.0,2016-11-15 23:59:00,2016-11-15 00:00:00,5496,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Xavier, Mónica"
Cámara de Senadores,,86340.0,2016-11-17 23:59:00,2016-11-16 00:00:00,5497,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Xavier, Mónica"
Cámara de Senadores,,86340.0,2016-11-23 23:59:00,2016-11-22 00:00:00,5498,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,86340.0,2016-12-05 23:59:00,2016-11-29 00:00:00,5499,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,86340.0,2016-12-15 23:59:00,2016-12-14 00:00:00,5500,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,86340.0,2016-12-21 23:59:00,2016-12-21 00:00:00,5501,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,59400.0,2017-03-16 16:30:00,2017-03-09 00:00:00,5502,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Xavier, Mónica"
Cámara de Senadores,,59400.0,2017-04-06 16:30:00,2017-04-06 00:00:00,5503,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Xavier, Mónica"
Cámara de Senadores,,86340.0,2017-05-14 23:59:00,2017-05-11 00:00:00,5504,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,34560.0,2017-05-16 09:36:00,2017-05-15 00:00:00,5505,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,86340.0,2017-05-18 23:59:00,2017-05-18 00:00:00,5506,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Xavier, Mónica"
Cámara de Senadores,,86340.0,2017-06-17 23:59:00,2017-06-11 00:00:00,5507,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,86340.0,2017-06-21 23:59:00,2017-06-21 00:00:00,5508,9038,PARTIDO FRENTE AMPLIO,UNIDAD Y PLURALISMO FRENTEAMPLISTA,"Tourné, Daisy"
Cámara de Senadores,,86340.0,2017-10-30 23:59:00,2017-10-20 00:00:00,5509,5165,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2017-11-16 23:59:00,2017-11-15 00:00:00,5510,5165,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2018-02-21 23:59:00,2018-02-21 00:00:00,5511,5165,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2018-06-05 23:59:00,2018-06-05 00:00:00,5512,5165,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2018-07-12 23:59:00,2018-07-09 00:00:00,5513,5165,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2018-07-17 23:59:00,2018-07-17 00:00:00,5514,5165,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2018-10-03 23:59:00,2018-10-02 00:00:00,5515,5165,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2018-11-14 23:59:00,2018-11-13 00:00:00,5516,5165,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2018-11-28 23:59:00,2018-11-18 00:00:00,5517,5165,PARTIDO NACIONAL,ALIANZA NACIONAL,"Alonso, Verónica"
Cámara de Senadores,,86340.0,2016-07-15 23:59:00,2016-07-14 00:00:00,5518,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340.0,2016-07-18 23:59:00,2016-07-18 00:00:00,5519,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340.0,2016-07-20 23:59:00,2016-07-20 00:00:00,5520,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340.0,2016-07-27 23:59:00,2016-07-27 00:00:00,5521,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340.0,2016-07-28 23:59:00,2016-07-28 00:00:00,5522,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,57600.0,2016-08-01 16:00:00,2016-08-01 00:00:00,5523,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340.0,2016-08-03 23:59:00,2016-08-03 00:00:00,5524,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-08-04 23:59:00,2016-08-04 00:00:00,5525,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-09-01 23:59:00,2016-09-01 00:00:00,5526,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-09-05 23:59:00,2016-09-05 00:00:00,5527,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-09-21 23:59:00,2016-09-20 00:00:00,5528,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340.0,2016-10-04 23:59:00,2016-10-04 00:00:00,5529,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-10-12 23:59:00,2016-10-12 00:00:00,5530,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-10-27 23:59:00,2016-10-20 00:00:00,5531,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340.0,2016-10-30 23:59:00,2016-10-28 00:00:00,5532,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340.0,2016-11-11 23:59:00,2016-11-08 00:00:00,5533,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
Cámara de Senadores,,86340.0,2016-11-22 23:59:00,2016-11-22 00:00:00,5534,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Delgado, Alvaro"
Cámara de Senadores,,86340.0,2016-11-30 23:59:00,2016-11-30 00:00:00,5535,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-12-14 23:59:00,2016-12-13 00:00:00,5536,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-12-21 23:59:00,2016-12-21 00:00:00,5537,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2016-12-29 23:59:00,2016-12-28 00:00:00,5538,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Lacalle Pou, Luis Alberto"
Cámara de Senadores,,86340.0,2017-02-02 23:59:00,2017-02-02 00:00:00,5539,7766,PARTIDO NACIONAL,"TODOS, HACIA ADELANTE","Cardoso, José Carlos"
