asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_legislador,licencia,pasaje_presidencia
1,1,0,0,2016-11-15,6761,7740,0,0
1,1,0,0,2016-11-16,6762,7740,0,0
0,1,0,0,2016-11-17,6763,7740,1,0
0,1,0,0,2016-11-24,6764,7740,1,0
1,1,0,0,2016-12-06,6765,7740,0,0
1,1,0,0,2016-12-07,6766,7740,0,0
1,1,0,0,2016-12-07,6767,7740,0,0
1,1,0,0,2016-12-13,6768,7740,0,0
1,1,0,0,2016-12-14,6769,7740,0,0
0,1,0,0,2016-12-28,6770,7740,1,0
0,1,0,0,2016-12-28,6771,7740,1,0
1,1,0,0,2017-02-15,6772,7740,0,0
1,1,0,0,2017-03-01,6773,7740,0,0
1,1,0,0,2017-03-07,6774,7740,0,0
1,1,0,0,2017-03-08,6775,7740,0,0
0,1,0,0,2017-03-14,6776,7740,1,0
0,1,0,0,2017-03-15,6777,7740,1,0
1,1,0,0,2017-03-28,6778,7740,0,0
0,1,0,0,2017-04-04,6779,7740,0,1
0,1,0,0,2017-04-05,6780,7740,0,1
1,1,0,0,2017-04-18,6781,7740,0,0
1,1,0,0,2017-04-18,6782,7740,0,0
1,1,0,0,2017-05-02,6783,7740,0,0
1,1,0,0,2017-05-03,6784,7740,0,0
1,1,0,0,2017-05-09,6785,7740,0,0
1,1,0,0,2017-05-10,6786,7740,0,0
1,1,0,0,2017-05-16,6787,7740,0,0
1,1,0,0,2017-05-16,6788,7740,0,0
1,1,0,0,2017-06-06,6789,7740,0,0
1,1,0,0,2017-06-07,6790,7740,0,0
1,1,0,0,2017-06-13,6791,7740,0,0
1,1,0,0,2017-06-13,6792,7740,0,0
1,1,0,0,2017-06-14,6793,7740,0,0
0,1,1,0,2017-06-22,6794,7740,0,0
0,1,1,0,2017-06-28,6795,7740,0,0
1,1,0,0,2017-07-04,6796,7740,0,0
1,1,0,0,2017-07-05,6797,7740,0,0
1,1,0,0,2017-07-12,6798,7740,0,0
1,1,0,0,2017-07-24,6799,7740,0,0
1,1,0,0,2017-08-01,6800,7740,0,0
1,1,0,0,2017-08-02,6801,7740,0,0
1,1,0,0,2017-08-03,6802,7740,0,0
1,1,0,0,2017-08-04,6803,7740,0,0
1,1,0,0,2017-08-08,6804,7740,0,0
1,1,0,0,2017-08-09,6805,7740,0,0
1,1,0,0,2017-08-15,6806,7740,0,0
1,1,0,0,2017-08-16,6807,7740,0,0
1,1,0,0,2017-09-05,6808,7740,0,0
0,1,0,0,2017-09-06,6809,7740,1,0
0,1,0,0,2017-09-06,6810,7740,1,0
0,1,0,0,2017-09-12,6811,7740,1,0
0,1,0,0,2017-09-13,6812,7740,1,0
0,1,0,0,2017-10-03,6813,7740,1,0
0,1,0,0,2017-10-04,6814,7740,1,0
1,1,0,0,2017-10-10,6815,7740,0,0
1,1,0,0,2017-10-10,6816,7740,0,0
1,1,0,0,2017-10-11,6817,7740,0,0
1,1,0,0,2017-10-11,6818,7740,0,0
0,1,0,0,2017-10-17,6819,7740,0,1
0,1,0,0,2017-10-18,6820,7740,0,1
1,1,0,0,2017-11-01,6821,7740,0,0
1,1,0,0,2017-11-07,6822,7740,0,0
1,1,0,0,2017-11-08,6823,7740,0,0
1,1,0,0,2017-11-14,6824,7740,0,0
1,1,0,0,2017-11-15,6825,7740,0,0
1,1,0,0,2017-12-05,6826,7740,0,0
1,1,0,0,2017-12-06,6827,7740,0,0
1,1,0,0,2017-12-06,6828,7740,0,0
1,1,0,0,2017-12-11,6829,7740,0,0
1,1,0,0,2017-12-12,6830,7740,0,0
1,1,0,0,2017-12-13,6831,7740,0,0
0,1,0,0,2017-12-14,6832,7740,1,0
1,1,0,0,2017-12-20,6833,7740,0,0
1,1,0,0,2018-02-07,6834,7740,0,0
1,1,0,0,2018-02-08,6835,7740,0,0
1,1,0,0,2018-03-06,6836,7740,0,0
1,1,0,0,2018-03-07,6837,7740,0,0
1,1,0,0,2018-03-13,6838,7740,0,0
1,1,0,0,2018-03-14,6839,7740,0,0
1,1,0,0,2018-03-14,6840,7740,0,0
1,1,0,0,2018-04-03,6841,7740,0,0
1,1,0,0,2018-04-04,6842,7740,0,0
1,1,0,0,2018-04-10,6843,7740,0,0
1,1,0,0,2018-04-11,6844,7740,0,0
1,1,0,0,2018-04-17,6845,7740,0,0
1,1,0,0,2018-04-18,6846,7740,0,0
1,1,0,0,2018-04-18,6847,7740,0,0
1,1,0,0,2018-05-02,6848,7740,0,0
1,1,0,0,2018-05-08,6849,7740,0,0
1,1,0,0,2018-05-09,6850,7740,0,0
1,1,0,0,2018-05-15,6851,7740,0,0
1,1,0,0,2018-05-16,6852,7740,0,0
0,1,0,0,2018-06-05,6853,7740,0,1
0,1,0,0,2018-06-05,6854,7740,0,1
0,1,0,0,2018-06-06,6855,7740,0,1
1,1,0,0,2018-06-12,6856,7740,0,0
1,1,0,0,2018-06-13,6857,7740,0,0
0,1,0,0,2018-06-26,6858,7740,1,0
0,1,0,0,2018-07-03,6859,7740,0,1
1,1,0,0,2018-07-04,6860,7740,0,0
1,1,0,0,2018-07-10,6861,7740,0,0
1,1,0,0,2018-07-11,6862,7740,0,0
1,1,0,0,2018-07-11,6863,7740,0,0
1,1,0,0,2018-07-17,6864,7740,0,0
1,1,0,0,2018-07-31,6865,7740,0,0
1,1,0,0,2018-08-01,6866,7740,0,0
1,1,0,0,2018-08-14,6867,7740,0,0
1,1,0,0,2018-08-15,6868,7740,0,0
1,1,0,0,2018-08-16,6869,7740,0,0
1,1,0,0,2018-08-16,6870,7740,0,0
1,1,0,0,2018-09-04,6871,7740,0,0
1,1,0,0,2018-09-05,6872,7740,0,0
1,1,0,0,2018-09-11,6873,7740,0,0
1,1,0,0,2018-09-11,6874,7740,0,0
1,1,0,0,2018-09-12,6875,7740,0,0
1,1,0,0,2018-09-18,6876,7740,0,0
1,1,0,0,2018-09-18,6877,7740,0,0
1,1,0,0,2018-09-19,6878,7740,0,0
1,1,0,0,2018-10-02,6879,7740,0,0
1,1,0,0,2018-10-03,6880,7740,0,0
1,1,0,0,2018-10-09,6881,7740,0,0
1,1,0,0,2018-10-10,6882,7740,0,0
1,1,0,0,2018-10-10,6883,7740,0,0
1,1,0,0,2018-10-16,6884,7740,0,0
1,1,0,0,2018-10-16,6885,7740,0,0
1,1,0,0,2018-10-17,6886,7740,0,0
1,1,0,0,2018-10-18,6887,7740,0,0
1,1,0,0,2018-10-24,6888,7740,0,0
0,1,1,0,2018-10-25,6889,7740,0,0
0,1,0,0,2018-11-06,6890,7740,1,0
1,1,0,0,2018-11-07,6891,7740,0,0
1,1,0,0,2018-11-13,6892,7740,0,0
1,1,0,0,2018-11-14,6893,7740,0,0
1,1,0,0,2018-11-22,6894,7740,0,0
1,1,0,0,2018-12-04,6895,7740,0,0
1,1,0,0,2018-12-05,6896,7740,0,0
1,1,0,0,2018-12-11,6897,7740,0,0
1,1,0,0,2018-12-11,6898,7740,0,0
1,1,0,0,2018-12-12,6899,7740,0,0
0,1,0,0,2018-12-14,6900,7740,1,0
0,1,0,0,2018-12-20,6901,7740,1,0
0,1,0,0,2018-12-27,6902,7740,1,0
1,1,0,0,2019-03-01,6903,7740,0,0
1,1,0,0,2019-03-06,6904,7740,0,0
1,1,0,0,2019-03-12,6905,7740,0,0
0,1,0,0,2019-03-13,6906,7740,1,0
0,1,0,0,2019-03-29,6907,7740,1,0
1,1,0,0,2015-02-15,6908,4500,0,0
1,1,0,0,2015-03-03,6909,4500,0,0
1,1,0,0,2015-03-10,6910,4500,0,0
1,1,0,0,2015-03-17,6911,4500,0,0
0,1,0,0,2015-03-18,6912,4500,1,0
1,1,0,0,2015-04-07,6913,4500,0,0
1,1,0,0,2015-04-07,6914,4500,0,0
1,1,0,0,2015-04-14,6915,4500,0,0
1,1,0,0,2015-04-15,6916,4500,0,0
0,1,0,0,2015-05-05,6917,4500,1,0
1,1,0,0,2015-05-12,6918,4500,0,0
0,1,0,0,2015-05-13,6919,4500,1,0
0,1,0,0,2015-05-13,6920,4500,1,0
0,1,0,0,2015-05-19,6921,4500,1,0
1,1,0,0,2015-06-02,6922,4500,0,0
1,1,0,0,2015-06-03,6923,4500,0,0
1,1,0,0,2015-06-09,6924,4500,0,0
0,1,0,0,2015-06-10,6925,4500,1,0
1,1,0,0,2015-06-16,6926,4500,0,0
0,1,0,0,2015-06-17,6927,4500,1,0
0,1,0,0,2015-07-01,6928,4500,1,0
1,1,0,0,2015-07-07,6929,4500,0,0
1,1,0,0,2015-07-08,6930,4500,0,0
1,1,0,0,2015-07-14,6931,4500,0,0
1,1,0,0,2015-07-15,6932,4500,0,0
1,1,0,0,2015-07-22,6933,4500,0,0
1,1,0,0,2015-08-04,6934,4500,0,0
1,1,0,0,2015-08-05,6935,4500,0,0
1,1,0,0,2015-08-11,6936,4500,0,0
1,1,0,0,2015-08-12,6937,4500,0,0
1,1,0,0,2015-08-18,6938,4500,0,0
1,1,0,0,2015-09-01,6939,4500,0,0
1,1,0,0,2015-09-02,6940,4500,0,0
1,1,0,0,2015-09-08,6941,4500,0,0
1,1,0,0,2015-09-09,6942,4500,0,0
1,1,0,0,2015-09-15,6943,4500,0,0
1,1,0,0,2015-09-16,6944,4500,0,0
1,1,0,0,2015-09-29,6945,4500,0,0
1,1,0,0,2015-10-06,6946,4500,0,0
1,1,0,0,2015-10-07,6947,4500,0,0
0,1,0,0,2015-10-13,6948,4500,1,0
0,1,0,0,2015-10-14,6949,4500,1,0
0,1,0,0,2015-10-20,6950,4500,1,0
1,1,0,0,2015-11-10,6951,4500,0,0
1,1,0,0,2015-11-17,6952,4500,0,0
1,1,0,0,2015-11-30,6953,4500,0,0
1,1,0,0,2015-12-01,6954,4500,0,0
1,1,0,0,2015-12-02,6955,4500,0,0
1,1,0,0,2015-12-08,6956,4500,0,0
1,1,0,0,2015-12-09,6957,4500,0,0
1,1,0,0,2015-12-22,6958,4500,0,0
1,1,0,0,2015-12-22,6959,4500,0,0
1,1,0,0,2015-12-28,6960,4500,0,0
0,1,1,0,2015-12-28,6961,4500,0,0
1,1,0,0,2015-12-28,6962,4500,0,0
1,1,0,0,2016-02-03,6963,4500,0,0
1,1,0,0,2016-02-17,6964,4500,0,0
1,1,0,0,2016-02-17,6965,4500,0,0
0,1,0,0,2016-03-02,6966,4500,1,0
1,1,0,0,2016-03-08,6967,4500,0,0
1,1,0,0,2016-03-09,6968,4500,0,0
1,1,0,0,2016-03-15,6969,4500,0,0
1,1,0,0,2016-03-16,6970,4500,0,0
1,1,0,0,2016-04-05,6971,4500,0,0
1,1,0,0,2016-04-06,6972,4500,0,0
1,1,0,0,2016-04-12,6973,4500,0,0
1,1,0,0,2016-04-13,6974,4500,0,0
1,1,0,0,2016-05-03,6975,4500,0,0
1,1,0,0,2016-05-04,6976,4500,0,0
1,1,0,0,2016-05-10,6977,4500,0,0
1,1,0,0,2016-05-17,6978,4500,0,0
1,1,0,0,2016-05-18,6979,4500,0,0
1,1,0,0,2016-05-24,6980,4500,0,0
1,1,0,0,2016-06-01,6981,4500,0,0
1,1,0,0,2016-06-08,6982,4500,0,0
1,1,0,0,2016-06-15,6983,4500,0,0
1,1,0,0,2016-06-22,6984,4500,0,0
0,1,0,0,2016-06-29,6985,4500,1,0
1,1,0,0,2016-07-06,6986,4500,0,0
1,1,0,0,2016-07-13,6987,4500,0,0
1,1,0,0,2016-07-20,6988,4500,0,0
1,1,0,0,2016-08-02,6989,4500,0,0
0,1,0,0,2016-08-03,6990,4500,1,0
1,1,0,0,2016-08-04,6991,4500,0,0
0,1,1,0,2016-08-10,6992,4500,0,0
1,1,0,0,2016-08-24,6993,4500,0,0
1,1,0,0,2016-08-29,6994,4500,0,0
1,1,0,0,2016-09-13,6995,4500,0,0
1,1,0,0,2016-09-14,6996,4500,0,0
0,1,0,0,2016-09-20,6997,4500,1,0
0,1,0,0,2016-09-21,6998,4500,1,0
1,1,0,0,2016-10-04,6999,4500,0,0
1,1,0,0,2016-10-11,7000,4500,0,0
1,1,0,0,2016-10-12,7001,4500,0,0
0,1,0,0,2016-10-18,7002,4500,1,0
1,1,0,0,2016-10-25,7003,4500,0,0
1,1,0,0,2016-10-27,7004,4500,0,0
0,1,0,0,2016-10-31,7005,4500,1,0
0,1,0,0,2016-11-01,7006,4500,1,0
0,1,0,0,2016-11-08,7007,4500,1,0
0,1,1,0,2016-11-09,7008,4500,0,0
1,1,0,0,2016-11-15,7009,4500,0,0
0,1,0,0,2016-11-22,7010,4500,1,0
0,1,0,0,2016-11-23,7011,4500,1,0
1,1,0,0,2016-11-30,7012,4500,0,0
1,1,0,0,2016-12-07,7013,4500,0,0
1,1,0,0,2016-12-13,7014,4500,0,0
1,1,0,0,2016-12-14,7015,4500,0,0
1,1,0,0,2016-12-21,7016,4500,0,0
0,1,0,0,2016-12-28,7017,4500,1,0
1,1,0,0,2016-12-29,7018,4500,0,0
1,1,0,0,2017-02-02,7019,4500,0,0
1,1,0,0,2017-02-08,7020,4500,0,0
1,1,0,0,2017-03-07,7021,4500,0,0
1,1,0,0,2017-03-08,7022,4500,0,0
1,1,0,0,2017-03-14,7023,4500,0,0
1,1,0,0,2017-03-15,7024,4500,0,0
1,1,0,0,2017-03-21,7025,4500,0,0
0,1,0,0,2017-04-04,7026,4500,1,0
0,1,0,0,2017-04-05,7027,4500,1,0
1,1,0,0,2017-04-18,7028,4500,0,0
1,1,0,0,2017-04-26,7029,4500,0,0
1,1,0,0,2017-05-02,7030,4500,0,0
1,1,0,0,2017-05-03,7031,4500,0,0
1,1,0,0,2017-05-09,7032,4500,0,0
0,1,0,0,2017-05-10,7033,4500,1,0
1,1,0,0,2017-05-16,7034,4500,0,0
1,1,0,0,2017-05-17,7035,4500,0,0
1,1,0,0,2017-06-06,7036,4500,0,0
1,1,0,0,2017-06-07,7037,4500,0,0
1,1,0,0,2017-06-14,7038,4500,0,0
1,1,0,0,2017-06-21,7039,4500,0,0
1,1,0,0,2017-06-29,7040,4500,0,0
1,1,0,0,2017-07-04,7041,4500,0,0
0,1,0,0,2017-07-05,7042,4500,1,0
0,1,0,0,2017-07-11,7043,4500,1,0
0,1,0,0,2017-07-12,7044,4500,1,0
1,1,0,0,2017-07-26,7045,4500,0,0
1,1,0,0,2017-08-02,7046,4500,0,0
1,1,0,0,2017-08-08,7047,4500,0,0
1,1,0,0,2017-08-09,7048,4500,0,0
1,1,0,0,2017-08-23,7049,4500,0,0
1,1,0,0,2017-09-13,7050,4500,0,0
1,1,0,0,2017-09-18,7051,4500,0,0
1,1,0,0,2017-10-03,7052,4500,0,0
1,1,0,0,2017-10-10,7053,4500,0,0
1,1,0,0,2017-10-11,7054,4500,0,0
1,1,0,0,2017-10-17,7055,4500,0,0
1,1,0,0,2017-10-18,7056,4500,0,0
0,1,0,0,2017-11-01,7057,4500,1,0
0,1,0,0,2017-11-07,7058,4500,1,0
1,1,0,0,2017-11-08,7059,4500,0,0
1,1,0,0,2017-11-14,7060,4500,0,0
1,1,0,0,2017-11-15,7061,4500,0,0
1,1,0,0,2017-11-22,7062,4500,0,0
1,1,0,0,2017-11-28,7063,4500,0,0
1,1,0,0,2017-11-29,7064,4500,0,0
1,1,0,0,2017-12-05,7065,4500,0,0
1,1,0,0,2017-12-06,7066,4500,0,0
0,1,0,0,2017-12-12,7067,4500,1,0
0,1,1,0,2017-12-13,7068,4500,0,0
0,1,1,0,2017-12-19,7069,4500,0,0
1,1,0,0,2017-12-20,7070,4500,0,0
1,1,0,0,2017-12-21,7071,4500,0,0
0,1,1,0,2017-12-27,7072,4500,0,0
1,1,0,0,2018-02-06,7073,4500,0,0
1,1,0,0,2018-02-07,7074,4500,0,0
1,1,0,0,2018-02-21,7075,4500,0,0
1,1,0,0,2018-02-27,7076,4500,0,0
1,1,0,0,2018-03-06,7077,4500,0,0
1,1,0,0,2018-03-13,7078,4500,0,0
1,1,0,0,2018-03-14,7079,4500,0,0
1,1,0,0,2018-04-03,7080,4500,0,0
1,1,0,0,2018-04-10,7081,4500,0,0
1,1,0,0,2018-04-17,7082,4500,0,0
1,1,0,0,2018-04-18,7083,4500,0,0
1,1,0,0,2018-04-24,7084,4500,0,0
1,1,0,0,2018-05-02,7085,4500,0,0
1,1,0,0,2018-05-08,7086,4500,0,0
1,1,0,0,2018-05-09,7087,4500,0,0
1,1,0,0,2018-05-15,7088,4500,0,0
1,1,0,0,2018-05-16,7089,4500,0,0
0,1,0,0,2018-06-05,7090,4500,1,0
0,1,0,0,2018-06-06,7091,4500,1,0
1,1,0,0,2018-06-12,7092,4500,0,0
1,1,0,0,2018-06-21,7093,4500,0,0
1,1,0,0,2018-07-03,7094,4500,0,0
1,1,0,0,2018-07-04,7095,4500,0,0
1,1,0,0,2018-07-10,7096,4500,0,0
1,1,0,0,2018-07-11,7097,4500,0,0
1,1,0,0,2018-07-17,7098,4500,0,0
1,1,0,0,2018-07-31,7099,4500,0,0
1,1,0,0,2018-08-01,7100,4500,0,0
1,1,0,0,2018-08-07,7101,4500,0,0
0,1,0,0,2018-08-08,7102,4500,1,0
0,1,0,0,2018-08-14,7103,4500,1,0
0,1,0,0,2018-08-15,7104,4500,1,0
1,1,0,0,2018-08-21,7105,4500,0,0
1,1,0,0,2018-08-27,7106,4500,0,0
1,1,0,0,2018-09-24,7107,4500,0,0
1,1,0,0,2018-09-25,7108,4500,0,0
1,1,0,0,2018-10-02,7109,4500,0,0
1,1,0,0,2018-10-09,7110,4500,0,0
1,1,0,0,2018-10-16,7111,4500,0,0
1,1,0,0,2018-10-17,7112,4500,0,0
1,1,0,0,2018-10-23,7113,4500,0,0
1,1,0,0,2018-10-24,7114,4500,0,0
1,1,0,0,2018-10-25,7115,4500,0,0
0,1,0,0,2018-11-06,7116,4500,1,0
0,1,0,0,2018-11-07,7117,4500,1,0
0,1,0,0,2018-11-13,7118,4500,1,0
0,1,0,0,2018-11-14,7119,4500,1,0
0,1,0,0,2018-11-15,7120,4500,1,0
0,1,0,0,2018-11-22,7121,4500,1,0
1,1,0,0,2018-12-04,7122,4500,0,0
1,1,0,0,2018-12-05,7123,4500,0,0
1,1,0,0,2018-12-11,7124,4500,0,0
1,1,0,0,2018-12-12,7125,4500,0,0
1,1,0,0,2018-12-13,7126,4500,0,0
1,1,0,0,2018-12-13,7127,4500,0,0
0,1,0,0,2018-12-19,7128,4500,1,0
0,1,0,0,2018-12-19,7129,4500,1,0
0,1,0,0,2019-02-26,7130,4500,1,0
1,1,0,0,2019-03-12,7131,4500,0,0
1,1,0,0,2019-04-02,7132,4500,0,0
1,1,0,0,2019-04-03,7133,4500,0,0
1,1,0,0,2019-04-09,7134,4500,0,0
0,1,0,0,2019-04-10,7135,4500,1,0
0,1,0,0,2019-05-07,7136,4500,1,0
0,1,0,0,2019-05-08,7137,4500,1,0
0,1,0,0,2019-05-14,7138,4500,1,0
1,1,0,0,2015-03-18,7139,2873,0,0
1,1,0,0,2015-04-07,7140,2873,0,0
1,1,0,0,2015-04-14,7141,2873,0,0
1,1,0,0,2015-04-15,7142,2873,0,0
1,1,0,0,2015-05-05,7143,2873,0,0
1,1,0,0,2016-12-29,7144,2873,0,0
1,1,0,0,2017-05-09,7145,2873,0,0
0,1,1,0,2017-05-10,7146,2873,0,0
1,1,0,0,2017-05-16,7147,2873,0,0
1,1,0,0,2017-05-17,7148,2873,0,0
1,1,0,0,2017-07-05,7149,2873,0,0
0,1,1,0,2017-08-23,7150,2873,0,0
1,1,0,0,2017-10-10,7151,2873,0,0
1,1,0,0,2017-11-22,7152,2873,0,0
1,1,0,0,2018-02-07,7153,2873,0,0
1,1,0,0,2018-02-27,7154,2873,0,0
0,1,1,0,2018-07-04,7155,2873,0,0
1,1,0,0,2018-08-07,7156,2873,0,0
1,1,0,0,2018-08-08,7157,2873,0,0
1,1,0,0,2018-08-14,7158,2873,0,0
1,1,0,0,2018-08-15,7159,2873,0,0
1,1,0,0,2018-10-16,7160,2873,0,0
1,1,0,0,2018-10-17,7161,2873,0,0
1,1,0,0,2018-10-23,7162,2873,0,0
1,1,0,0,2018-10-24,7163,2873,0,0
1,1,0,0,2018-10-25,7164,2873,0,0
0,1,1,0,2018-12-12,7165,2873,0,0
1,1,0,0,2019-05-14,7166,2873,0,0
1,1,0,0,2016-11-30,7167,2887,0,0
1,1,0,0,2015-02-15,7168,2873,0,0
0,1,0,0,2015-03-03,7169,2873,1,0
1,1,0,0,2015-03-04,7170,2873,0,0
1,1,0,0,2015-03-10,7171,2873,0,0
1,1,0,0,2015-03-11,7172,2873,0,0
1,1,0,0,2015-03-17,7173,2873,0,0
1,1,0,0,2015-04-07,7174,2873,0,0
0,1,0,0,2015-04-14,7175,2873,0,1
0,1,0,0,2015-04-15,7176,2873,0,1
0,1,0,0,2015-04-16,7177,2873,0,1
1,1,0,0,2015-05-12,7178,2873,0,0
0,1,0,0,2015-05-13,7179,2873,1,0
1,1,0,0,2015-05-21,7180,2873,0,0
1,1,0,0,2015-06-01,7181,2873,0,0
0,1,0,0,2015-06-02,7182,2873,1,0
0,1,0,0,2015-06-03,7183,2873,1,0
0,1,0,0,2015-06-09,7184,2873,1,0
0,1,0,0,2015-06-10,7185,2873,1,0
0,1,0,0,2015-06-16,7186,2873,1,0
0,1,0,0,2015-06-17,7187,2873,1,0
0,1,0,0,2015-06-18,7188,2873,1,0
0,1,0,0,2015-07-01,7189,2873,1,0
0,1,0,0,2015-07-07,7190,2873,1,0
1,1,0,0,2015-07-08,7191,2873,0,0
1,1,0,0,2015-07-14,7192,2873,0,0
1,1,0,0,2015-07-15,7193,2873,0,0
1,1,0,0,2015-07-23,7194,2873,0,0
1,1,0,0,2015-07-27,7195,2873,0,0
0,1,0,0,2015-08-04,7196,2873,1,0
1,1,0,0,2015-08-05,7197,2873,0,0
1,1,0,0,2015-08-05,7198,2873,0,0
1,1,0,0,2015-08-11,7199,2873,0,0
1,1,0,0,2015-08-12,7200,2873,0,0
1,1,0,0,2015-08-18,7201,2873,0,0
0,1,0,0,2015-08-21,7202,2873,1,0
1,1,0,0,2015-09-01,7203,2873,0,0
1,1,0,0,2015-09-02,7204,2873,0,0
1,1,0,0,2015-09-09,7205,2873,0,0
1,1,0,0,2015-10-06,7206,2873,0,0
0,1,0,0,2015-10-11,7207,2873,1,0
0,1,0,0,2015-10-12,7208,2873,1,0
0,1,0,0,2015-10-13,7209,2873,1,0
0,1,0,0,2015-11-03,7210,2873,1,0
0,1,0,0,2015-11-04,7211,2873,1,0
1,1,0,0,2015-11-10,7212,2873,0,0
1,1,0,0,2015-11-11,7213,2873,0,0
1,1,0,0,2015-11-17,7214,2873,0,0
1,1,0,0,2015-11-18,7215,2873,0,0
1,1,0,0,2015-12-01,7216,2873,0,0
0,1,0,0,2015-12-02,7217,2873,1,0
1,1,0,0,2015-12-08,7218,2873,0,0
1,1,0,0,2015-12-09,7219,2873,0,0
0,1,1,0,2015-12-09,7220,2873,0,0
1,1,0,0,2015-12-16,7221,2873,0,0
1,1,0,0,2015-12-21,7222,2873,0,0
0,1,0,1,2015-12-29,7223,2873,0,0
0,1,0,1,2016-01-01,7224,2873,0,0
1,1,0,0,2016-01-02,7225,2873,0,0
1,1,0,0,2016-02-24,7226,2873,0,0
1,1,0,0,2016-03-01,7227,2873,0,0
1,1,0,0,2016-03-02,7228,2873,0,0
1,1,0,0,2016-03-08,7229,2873,0,0
1,1,0,0,2016-03-09,7230,2873,0,0
1,1,0,0,2016-03-15,7231,2873,0,0
1,1,0,0,2016-03-16,7232,2873,0,0
1,1,0,0,2016-04-05,7233,2873,0,0
1,1,0,0,2016-04-06,7234,2873,0,0
1,1,0,0,2016-04-12,7235,2873,0,0
0,1,0,0,2016-04-13,7236,2873,1,0
0,1,0,0,2016-05-03,7237,2873,1,0
0,1,0,0,2016-05-03,7238,2873,1,0
0,1,0,0,2016-05-04,7239,2873,1,0
0,1,0,0,2016-05-10,7240,2873,1,0
0,1,0,0,2016-05-11,7241,2873,1,0
1,1,0,0,2016-05-17,7242,2873,0,0
1,1,0,0,2016-05-17,7243,2873,0,0
1,1,0,0,2016-05-18,7244,2873,0,0
1,1,0,0,2016-05-31,7245,2873,0,0
1,1,0,0,2016-06-01,7246,2873,0,0
1,1,0,0,2016-06-07,7247,2873,0,0
1,1,0,0,2016-06-07,7248,2873,0,0
1,1,0,0,2016-06-08,7249,2873,0,0
0,1,1,0,2016-06-14,7250,2873,0,0
0,1,0,0,2016-06-14,7251,2873,1,0
0,1,0,0,2016-06-15,7252,2873,1,0
0,1,1,0,2016-06-20,7253,2873,0,0
1,1,0,0,2016-07-05,7254,2873,0,0
1,1,0,0,2016-07-05,7255,2873,0,0
0,1,1,0,2016-07-06,7256,2873,0,0
1,1,0,0,2016-07-06,7257,2873,0,0
0,1,0,0,2016-07-12,7258,2873,1,0
0,1,0,0,2016-07-13,7259,2873,1,0
0,1,1,0,2016-07-27,7260,2873,0,0
1,1,0,0,2016-07-27,7261,2873,0,0
1,1,0,0,2016-08-01,7262,2873,0,0
1,1,0,0,2016-08-02,7263,2873,0,0
1,1,0,0,2016-08-03,7264,2873,0,0
1,1,0,0,2016-08-09,7265,2873,0,0
1,1,0,0,2016-08-10,7266,2873,0,0
1,1,0,0,2016-08-11,7267,2873,0,0
0,1,0,0,2016-08-16,7268,2873,1,0
0,1,0,0,2016-08-17,7269,2873,1,0
1,1,0,0,2016-09-06,7270,2873,0,0
1,1,0,0,2016-09-07,7271,2873,0,0
1,1,0,0,2016-09-13,7272,2873,0,0
1,1,0,0,2016-09-14,7273,2873,0,0
0,1,1,0,2016-09-26,7274,2873,0,0
0,1,0,0,2016-10-04,7275,2873,1,0
0,1,0,0,2016-10-05,7276,2873,1,0
0,1,1,0,2016-10-11,7277,2873,0,0
1,1,0,0,2016-10-11,7278,2873,0,0
1,1,0,0,2016-10-12,7279,2873,0,0
1,1,0,0,2016-10-18,7280,2873,0,0
0,1,0,0,2016-10-19,7281,2873,1,0
1,1,0,0,2016-10-31,7282,2873,0,0
1,1,0,0,2016-11-01,7283,2873,0,0
1,1,0,0,2016-11-08,7284,2873,0,0
1,1,0,0,2016-11-09,7285,2873,0,0
1,1,0,0,2016-11-15,7286,2873,0,0
1,1,0,0,2016-11-16,7287,2873,0,0
1,1,0,0,2016-11-17,7288,2873,0,0
1,1,0,0,2016-11-24,7289,2873,0,0
1,1,0,0,2016-12-06,7290,2873,0,0
0,1,1,0,2016-12-07,7291,2873,0,0
1,1,0,0,2016-12-07,7292,2873,0,0
1,1,0,0,2016-12-13,7293,2873,0,0
1,1,0,0,2016-12-14,7294,2873,0,0
0,1,1,0,2016-12-28,7295,2873,0,0
1,1,0,0,2016-12-28,7296,2873,0,0
1,1,0,0,2017-02-15,7297,2873,0,0
0,1,0,0,2017-03-01,7298,2873,1,0
0,1,0,0,2017-03-07,7299,2873,1,0
0,1,0,0,2017-03-08,7300,2873,1,0
0,1,0,0,2017-03-14,7301,2873,1,0
0,1,0,0,2017-03-15,7302,2873,1,0
1,1,0,0,2017-03-28,7303,2873,0,0
0,1,0,0,2017-04-04,7304,2873,1,0
0,1,0,0,2017-04-05,7305,2873,1,0
0,1,0,0,2017-04-18,7306,2873,1,0
0,1,0,0,2017-04-18,7307,2873,1,0
1,1,0,0,2017-05-02,7308,2873,0,0
1,1,0,0,2017-05-03,7309,2873,0,0
0,1,0,0,2017-05-09,7310,2873,0,1
0,1,0,0,2017-05-10,7311,2873,0,1
0,1,0,0,2017-05-16,7312,2873,0,1
0,1,0,0,2017-05-16,7313,2873,0,1
1,1,0,0,2017-06-06,7314,2873,0,0
1,1,0,0,2017-06-07,7315,2873,0,0
1,1,0,0,2017-06-13,7316,2873,0,0
1,1,0,0,2017-06-13,7317,2873,0,0
